instrument_id,side,quantity,timestamp,price,fx_rate,commission,fx_cost,spread_cost,slippage_cost,reason
ZZ0000000008:XETR:EUR,SELL,9,2024-01-04 13:15:00+00:00,108.69838284665683,1.0,2.0,0.0,0.39162752935956746,0.391750249590882,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,9,2024-01-04 13:40:00+00:00,109.06315637384941,1.0,2.0,0.0,0.3923134563419808,0.3924530531122133,momentum
ZZ0000000008:XETR:EUR,SELL,9,2024-01-04 14:00:00+00:00,109.38687070746744,1.0,2.0,0.0,0.39410809336439456,0.3942889506375959,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,9,2024-01-04 15:30:00+00:00,109.97609826135148,1.0,2.0,0.0,0.39559742169647905,0.3957326892317423,momentum
ZZ0000000008:XETR:EUR,SELL,9,2024-01-04 16:00:00+00:00,109.89337460165537,1.0,2.0,0.0,0.39593303542362435,0.3962841090512186,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-05 08:55:00+00:00,111.37413766396647,1.0,2.0,0.0,0.35611227825245345,0.3562934021781368,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-05 09:40:00+00:00,111.92042211332891,1.0,2.0,0.0,0.35843213649491185,0.3585321943179925,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-05 09:55:00+00:00,111.96536189391422,1.0,2.0,0.0,0.3580027053243384,0.3581291354501414,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-05 10:40:00+00:00,111.99332128466338,1.0,2.0,0.0,0.3586656020326018,0.3587692027266546,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-05 11:15:00+00:00,112.61702803437022,1.0,2.0,0.0,0.36008636705196295,0.36022027793598055,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-05 11:25:00+00:00,112.27700352406751,1.0,2.0,0.0,0.3595741583447989,0.35979351119421077,close-observed stop
ZZ0000000008:XETR:EUR,BUY,8,2024-01-05 12:05:00+00:00,113.0441698535013,1.0,2.0,0.0,0.36145213721317754,0.36156365779238764,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-05 13:05:00+00:00,113.38483544429843,1.0,2.0,0.0,0.3631220650553359,0.3633570194813578,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-05 14:05:00+00:00,114.55106059886347,1.0,2.0,0.0,0.36627033125330405,0.36638632676600225,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-05 14:40:00+00:00,114.25568046470246,1.0,2.0,0.0,0.36591095055985084,0.36602173195592463,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 08:55:00+00:00,115.38457123110209,1.0,2.0,0.0,0.36893538105482543,0.36918183087509854,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 09:35:00+00:00,115.34674029120868,1.0,2.0,0.0,0.3694052053987207,0.36968596177753266,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 10:10:00+00:00,115.64857241376033,1.0,2.0,0.0,0.3697795511337746,0.36992192462535856,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 10:35:00+00:00,115.48700412261745,1.0,2.0,0.0,0.3698543607698639,0.37001458359386974,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 11:15:00+00:00,116.13535716348945,1.0,2.0,0.0,0.37133598943023566,0.37154774279227326,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 11:50:00+00:00,116.7384147604841,1.0,2.0,0.0,0.3738620858249533,0.37403439235129726,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 12:10:00+00:00,117.13231481514109,1.0,2.0,0.0,0.37452370384914957,0.37473519461145816,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 12:40:00+00:00,116.82812634537039,1.0,2.0,0.0,0.3741494260113995,0.3744048399042123,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 13:15:00+00:00,117.35483000397213,1.0,2.0,0.0,0.3752351608841309,0.37550266055327436,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 14:05:00+00:00,117.81550970014007,1.0,2.0,0.0,0.3773115228370898,0.3774179689415677,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 15:20:00+00:00,118.96649723201033,1.0,2.0,0.0,0.38038840328624696,0.3805812368980626,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 15:30:00+00:00,118.65355852338077,1.0,2.0,0.0,0.37999543286321114,0.3801185382112237,close-observed stop
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 08:55:00+00:00,119.48170104028443,1.0,2.0,0.0,0.382035713522896,0.3822888011106838,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 09:30:00+00:00,119.85185120640877,1.0,2.0,0.0,0.3838330700065171,0.38403229563188856,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 10:05:00+00:00,120.23801145616335,1.0,2.0,0.0,0.384454019454779,0.38458899256044343,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 10:35:00+00:00,119.95013641980414,1.0,2.0,0.0,0.38414787550289026,0.38444952283329487,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 11:40:00+00:00,120.94794753313757,1.0,2.0,0.0,0.3867239895203056,0.38688247483949934,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 12:10:00+00:00,120.59155897475878,1.0,2.0,0.0,0.386202036753275,0.3864180485196819,close-observed stop
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 12:45:00+00:00,121.18074046246085,1.0,2.0,0.0,0.3874682772095639,0.38776239868382006,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 13:35:00+00:00,121.21711951050496,1.0,2.0,0.0,0.38820545430519365,0.3884742248491497,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 14:50:00+00:00,121.85499503311378,1.0,2.0,0.0,0.38962422858367063,0.3897645768132921,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 15:30:00+00:00,121.7305774110602,1.0,2.0,0.0,0.38984983157524766,0.390109818125173,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-10 09:10:00+00:00,122.8098307359161,1.0,2.0,0.0,0.39267727316450873,0.3927857026201373,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-10 10:15:00+00:00,122.9752387617302,1.0,2.0,0.0,0.39383591255716516,0.39403538627029694,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-10 11:30:00+00:00,124.05564320064867,1.0,2.0,0.0,0.34707805796675467,0.3472794294053894,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-10 12:30:00+00:00,124.0171186002931,1.0,2.0,0.0,0.3475259958159143,0.34763334212129576,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-10 13:30:00+00:00,124.61819053941242,1.0,2.0,0.0,0.3486519662298804,0.348766235532188,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-10 14:20:00+00:00,125.23205462897704,1.0,2.0,0.0,0.350930555499545,0.35107579103767766,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 09:30:00+00:00,125.84524550266829,1.0,2.0,0.0,0.35208497304316205,0.3522009376040415,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 10:35:00+00:00,126.00745712174833,1.0,2.0,0.0,0.35310340896373305,0.35321914804698984,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 11:10:00+00:00,126.69023799381965,1.0,2.0,0.0,0.3544490503039128,0.3545911465957929,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 11:35:00+00:00,127.01713512431562,1.0,2.0,0.0,0.3559327670774195,0.3560390564580509,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 12:25:00+00:00,128.05941318846357,1.0,2.0,0.0,0.3582796462345925,0.35849708663022073,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 13:05:00+00:00,128.6808742224914,1.0,2.0,0.0,0.36059495831648286,0.3606812752027569,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 14:15:00+00:00,129.50388857585745,1.0,2.0,0.0,0.3623209899603239,0.3624241397461749,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 14:35:00+00:00,129.30858783053134,1.0,2.0,0.0,0.3623539644509606,0.362442349626084,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 15:10:00+00:00,129.9998303714948,1.0,2.0,0.0,0.3637085188975106,0.36380683747775816,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 16:20:00+00:00,130.2911243667259,1.0,2.0,0.0,0.3651072870995904,0.3652398949453257,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 10:10:00+00:00,131.39597741969743,1.0,2.0,0.0,0.36761460952737934,0.3677035096265271,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 10:40:00+00:00,132.11396898295257,1.0,2.0,0.0,0.3702153205618969,0.37030320401448297,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 11:10:00+00:00,132.64083928203166,1.0,2.0,0.0,0.37109743415885527,0.37119214328949224,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 11:55:00+00:00,132.56001768399918,1.0,2.0,0.0,0.3714652955752626,0.37164985495286845,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 13:35:00+00:00,133.03771416865925,1.0,2.0,0.0,0.37220779652011515,0.3723000838031869,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 13:50:00+00:00,132.75445255265737,1.0,2.0,0.0,0.3720101683180131,0.37224275774071375,close-observed stop
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 15:25:00+00:00,133.24535353565975,1.0,2.0,0.0,0.3727886927771351,0.37295411406708995,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 16:05:00+00:00,133.37886953154333,1.0,2.0,0.0,0.37375991739020265,0.3739468374032223,signal reversal
