instrument_id,side,quantity,timestamp,price,fx_rate,commission,fx_cost,spread_cost,slippage_cost,reason
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 12:10:00+00:00,117.08548613398729,1.0,1.0,0.0,0.18726185192457478,0.18736759730572908,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 12:40:00+00:00,116.87491098699012,1.0,1.0,0.0,0.18707471300569975,0.18720241995210615,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 13:15:00+00:00,117.30790889013228,1.0,1.0,0.0,0.18761758044206545,0.18775133027663718,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 14:05:00+00:00,117.86268029337624,1.0,1.0,0.0,0.1886557614185449,0.18870898447078385,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-08 14:25:00+00:00,118.31603592946783,1.0,1.0,0.0,0.18922995508603435,0.1892820504658065,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-08 15:15:00+00:00,118.69337199604708,1.0,1.0,0.0,0.18998539986057492,0.19003793462255336,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 08:55:00+00:00,119.43393075811983,1.0,1.0,0.0,0.191017856761448,0.1911444005553419,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 09:30:00+00:00,119.89984279176117,1.0,1.0,0.0,0.19191653500325856,0.19201614781594428,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 10:05:00+00:00,120.1899462679124,1.0,1.0,0.0,0.1922270097273895,0.19229449628022172,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 10:35:00+00:00,119.99817375720015,1.0,1.0,0.0,0.19207393775144513,0.19222476141664743,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 11:40:00+00:00,120.89959712911505,1.0,1.0,0.0,0.1933619947601528,0.19344123741974967,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 12:15:00+00:00,120.67525896546643,1.0,1.0,0.0,0.19315769328551366,0.19323701068346041,close-observed stop
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 13:00:00+00:00,121.26764101626297,1.0,1.0,0.0,0.19395061948154083,0.19408010332989803,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 13:35:00+00:00,121.2656619904521,1.0,1.0,0.0,0.19410272715259683,0.19423711242457484,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-09 14:50:00+00:00,121.80628323277647,1.0,1.0,0.0,0.19481211429183531,0.19488228840664604,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-09 15:30:00+00:00,121.77932488916649,1.0,1.0,0.0,0.19492491578762383,0.1950549090625865,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-10 09:10:00+00:00,122.76073929992953,1.0,1.0,0.0,0.19633863658225437,0.19639285131006864,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-10 09:45:00+00:00,123.08673164394555,1.0,1.0,0.0,0.1970175897783406,0.19707815001488976,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,8,2024-01-10 11:30:00+00:00,124.00604829207556,1.0,1.0,0.0,0.19833031883814553,0.1984618267164284,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-10 12:30:00+00:00,124.06677174334673,1.0,1.0,0.0,0.19858628332337958,0.19865638703300983,signal reversal
ZZ0000000008:XETR:EUR,BUY,8,2024-01-10 13:30:00+00:00,124.56837611958555,1.0,1.0,0.0,0.19922969498850307,0.1993043198390085,momentum
ZZ0000000008:XETR:EUR,SELL,8,2024-01-10 14:00:00+00:00,124.96941792753805,1.0,1.0,0.0,0.20003109629999472,0.2001069842297159,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-10 14:20:00+00:00,125.38248456037788,1.0,1.0,0.0,0.1754652777497725,0.17553789551883883,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-10 15:05:00+00:00,125.07120458479118,1.0,1.0,0.0,0.17516976267399542,0.17521151378362895,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 09:30:00+00:00,125.79493936619349,1.0,1.0,0.0,0.17604248652158103,0.17610046880202074,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 10:05:00+00:00,126.07951038117554,1.0,1.0,0.0,0.1765819640353783,0.1766655446526156,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 10:45:00+00:00,126.5230183722817,1.0,1.0,0.0,0.17706139253451167,0.17710454065458234,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 11:30:00+00:00,127.11713048522154,1.0,1.0,0.0,0.1780352129432643,0.17811610652301663,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 11:55:00+00:00,127.67295463602925,1.0,1.0,0.0,0.17867064898199203,0.17876689327155346,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 12:50:00+00:00,128.4309514194816,1.0,1.0,0.0,0.17987530041941116,0.17996685998181344,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 13:00:00+00:00,128.78910911542908,1.0,1.0,0.0,0.18023264817261975,0.18029029626671372,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 14:00:00+00:00,129.3411997058053,1.0,1.0,0.0,0.1811501515624485,0.1812097208330974,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 14:15:00+00:00,129.4521210665927,1.0,1.0,0.0,0.18116049498016196,0.18121206987308744,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 14:35:00+00:00,129.36035899582254,1.0,1.0,0.0,0.1811769822254803,0.181221174813042,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-11 15:10:00+00:00,129.94786498889653,1.0,1.0,0.0,0.1818542594487553,0.18190341873887908,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-11 16:20:00+00:00,130.34329202258627,1.0,1.0,0.0,0.1825536435497952,0.18261994747266286,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 10:10:00+00:00,131.34345469690072,1.0,1.0,0.0,0.18380730476368967,0.18385175481326355,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 10:40:00+00:00,132.16686316327946,1.0,1.0,0.0,0.18510766028094844,0.18515160200724148,close-observed take profit
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 11:10:00+00:00,132.58781859792825,1.0,1.0,0.0,0.18554871707942763,0.18559607164474612,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 11:55:00+00:00,132.6130973376083,1.0,1.0,0.0,0.1857326477876313,0.18582492747643423,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 13:35:00+00:00,132.98453503435044,1.0,1.0,0.0,0.18610389826005758,0.18615004190159345,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 14:10:00+00:00,132.63326536092927,1.0,1.0,0.0,0.1857608956932495,0.18586004371223291,signal reversal
ZZ0000000008:XETR:EUR,BUY,7,2024-01-12 15:25:00+00:00,133.19208619231375,1.0,1.0,0.0,0.18639434638856756,0.18647705703354497,momentum
ZZ0000000008:XETR:EUR,SELL,7,2024-01-12 16:05:00+00:00,133.43227715688573,1.0,1.0,0.0,0.18687995869510132,0.18697341870161116,signal reversal
